1	13
1	21
1	35
1	52
1	62
1	80
1	95
1	105
1	113
3	72
3	148
5	88
5	138
6	121
7	129
8	30
8	56
8	103
9	16
9	80
9	112
11	41
11	64
12	72
13	88
13	147
15	97
15	134
16	2
16	23
17	11
17	122
18	81
19	58
19	112
20	67
22	45
22	92
22	140
23	1
23	150
24	30
24	129
25	78
26	6
26	22
26	38
26	100
27	118
28	14
28	60
30	109
31	69
31	145
32	1
32	92
32	129
33	48
34	137
35	32
35	40
35	55
37	8
37	78
37	101
37	117
38	86
39	25
40	62
41	1
41	48
41	126
42	94
42	110
42	134
42	150
43	70
43	143
44	35
45	12
45	56
47	78
47	102
48	118
49	85
51	49
51	64
52	35
52	128
52	138
52	149
53	56
53	94
53	110
55	72
56	1
56	10
58	43
58	86
58	103
59	18
59	118
60	28
60	143
61	50
61	64
61	136
61	150
62	6
63	79
64	94
64	110
64	126
67	35
68	14
68	70
69	1
69	24
69	56
70	44
70	118
70	141
71	100
71	133
72	150
73	90
74	33
74	81
74	110
75	63
76	9
76	70
77	16
77	124
78	41
78	53
78	143
80	1
81	98
82	135
83	68
83	108
84	85
84	150
85	10
85	48
85	118
86	59
87	19
87	29
88	142
89	128
90	1
90	77
90	102
92	44
92	52
93	10
93	68
94	114
94	150
95	34
95	86
97	17
97	25
98	95
98	131
98	141
99	1
99	78
100	106
100	122
101	56
101	65
102	48
102	150
103	40
104	11
105	31
106	20
107	85
107	97
107	114
107	129
108	139
109	61
110	4
110	69
111	149
112	48
113	42
113	78
114	12
114	23
115	104
115	126
116	1
116	33
117	56
117	117
118	90
119	132
119	143
120	69
120	150
121	20
121	98
122	11
122	47
123	54
123	83
124	111
125	1
125	28
125	37
127	61
128	120
129	73
129	92
129	129
130	149
131	23
132	138
133	107
134	13
134	32
134	48
135	5
135	84
136	57
136	98
137	40
137	66
138	116
138	131
140	75
141	21
141	140
142	107
143	150
144	11
144	36
144	93
144	124
145	85
146	1
146	46
146	54
147	62
150	18
150	28
150	71
150	101
150	115
150	132
150	143
87	92
82	77
28	86
26	52
16	51
5	48
18	37
37	17
6	8
49	5
48	18
51	29
79	27
83	35
20	106
115	85
48	43
