1	1
1	17
1	26
1	40
1	89
1	99
1	110
1	129
1	150
3	50
3	66
3	144
4	11
5	58
5	81
6	120
7	34
7	137
8	19
8	74
9	92
10	3
10	113
10	150
11	45
11	56
11	129
12	71
12	103
13	29
14	63
14	81
14	145
15	121
16	13
17	38
17	96
18	136
19	48
20	22
20	87
20	113
20	150
21	6
21	56
21	129
22	69
23	31
23	78
24	103
24	144
25	121
26	15
27	1
27	41
27	63
27	94
27	136
29	24
30	150
31	33
31	56
31	71
31	111
32	9
32	48
32	84
33	127
34	144
35	18
35	40
35	102
36	63
37	1
37	93
38	119
39	135
40	26
40	54
40	77
40	150
41	110
42	12
42	84
43	70
43	101
43	126
44	45
44	62
44	144
45	35
46	3
46	20
46	93
49	118
49	135
49	150
50	77
51	13
51	29
51	107
52	56
52	127
53	38
53	69
53	86
54	20
54	48
54	96
55	143
57	5
57	112
58	119
59	63
60	14
60	28
60	35
60	81
60	92
60	102
60	136
61	55
61	72
63	44
63	127
63	150
65	21
66	7
67	68
67	144
68	30
68	60
68	77
68	88
68	97
68	107
69	40
69	117
70	135
70	150
71	14
71	51
72	1
75	23
75	127
76	8
76	64
76	73
76	82
76	92
76	101
77	36
77	111
77	120
77	147
78	44
78	138
79	56
80	1
81	16
84	30
84	78
84	97
84	132
85	38
86	9
86	47
86	63
86	87
86	106
86	115
86	123
86	144
86	150
87	24
87	71
90	56
90	136
91	2
91	17
93	33
93	42
93	78
93	95
94	25
94	150
95	102
95	120
95	128
96	48
96	64
96	111
96	142
97	11
97	71
97	86
100	56
101	5
101	21
101	135
102	30
102	39
102	79
103	127
104	96
104	148
105	64
106	11
106	117
107	49
107	72
107	88
107	106
110	26
110	132
111	17
111	58
111	123
111	142
112	4
112	35
112	42
113	82
114	113
114	150
115	65
115	91
116	101
117	12
117	50
118	139
119	22
119	74
120	128
121	30
121	40
121	84
122	4
122	59
122	109
122	148
123	93
124	66
124	119
126	19
126	50
126	101
126	134
128	10
129	35
129	76
129	144
130	42
130	58
130	86
131	27
131	66
131	111
131	127
132	1
133	95
133	150
134	119
135	18
135	136
136	49
136	73
138	40
138	104
138	144
139	9
139	60
139	81
140	25
140	89
140	113
140	128
141	1
142	68
143	16
143	54
144	97
144	137
146	46
147	8
147	38
147	76
147	105
148	61
149	83
150	16
150	22
150	30
150	53
150	68
150	92
150	114
150	128
150	136
150	145
138	33
144	122
64	112
51	62
