1	3
1	15
1	25
1	33
1	43
1	52
1	64
1	72
1	91
1	100
1	118
1	127
1	136
1	150
5	81
7	50
7	109
7	145
8	128
9	30
9	71
10	23
10	62
12	137
13	4
13	88
14	118
15	13
15	150
17	106
18	54
19	76
19	97
19	130
20	66
21	35
22	18
23	3
23	140
25	28
25	45
25	86
26	13
26	104
26	113
26	150
27	57
27	123
29	76
29	94
31	37
31	134
32	66
33	4
33	23
33	143
35	46
35	106
36	14
36	84
36	117
36	150
37	126
38	57
41	75
41	93
41	137
42	31
43	21
43	66
44	54
44	104
44	146
45	41
45	112
46	1
46	120
47	12
48	88
49	130
51	79
52	38
52	49
52	70
53	28
53	141
54	60
54	114
55	17
56	150
57	8
57	97
58	1
58	124
60	76
61	87
62	34
62	56
62	66
62	106
63	45
64	24
64	143
66	14
66	117
66	150
67	97
67	126
68	5
68	81
71	62
71	108
71	136
72	51
72	71
72	89
73	41
74	31
75	118
75	146
76	21
77	1
77	12
77	98
77	128
80	78
81	58
81	69
82	46
82	109
83	89
84	36
86	130
87	16
87	145
88	1
88	120
90	74
90	81
91	7
91	54
91	63
92	42
92	89
93	110
94	22
94	31
94	136
96	127
96	150
98	1
98	13
99	80
99	99
100	70
100	119
101	47
101	58
103	90
103	135
105	34
105	150
106	24
107	126
108	100
109	4
109	53
109	142
111	14
111	65
114	44
114	109
114	133
115	35
115	89
116	24
116	150
117	100
118	1
118	81
118	124
119	71
120	8
120	53
121	17
121	117
121	141
123	42
124	63
125	33
125	132
126	88
127	150
128	1
128	78
129	123
130	19
130	69
130	115
131	50
132	139
133	11
134	104
135	27
135	129
136	39
137	94
137	150
138	84
139	2
139	76
141	140
142	65
142	112
143	13
144	126
145	32
145	44
145	55
145	101
147	91
147	150
149	81
150	6
150	18
150	27
150	62
150	72
150	107
150	117
150	132
15	44
82	6
126	9
112	74
112	83
134	61
109	117
104	112
86	99
123	109
129	97
138	119
59	134
82	139
53	105
50	99
9	100
95	142
86	26
124	26
143	23
