1	8
1	17
1	32
1	61
1	68
1	76
1	93
1	103
1	119
1	129
1	138
1	148
2	111
4	86
5	40
5	52
6	22
7	2
7	75
7	133
8	11
8	61
8	90
8	98
9	107
9	123
9	142
10	33
10	150
11	82
11	116
12	68
13	54
14	19
15	5
15	27
15	40
16	60
17	112
17	128
17	137
17	146
18	12
18	77
18	94
18	104
18	120
19	85
20	47
21	1
21	68
22	33
23	54
24	20
25	39
25	144
25	150
26	75
26	92
26	100
26	109
26	125
26	134
27	29
27	117
28	83
29	4
29	13
30	44
32	54
32	68
33	22
33	131
33	150
34	96
35	37
35	78
35	103
35	123
36	112
37	6
37	30
37	86
38	62
39	14
39	47
40	146
41	35
41	71
41	138
42	22
42	55
42	94
42	107
42	127
44	1
44	79
44	119
45	43
46	87
47	29
48	62
48	95
48	112
48	150
49	8
49	50
49	72
49	103
49	143
50	134
51	125
52	22
52	37
52	81
54	1
54	45
54	57
55	117
56	29
56	65
56	88
56	150
57	140
58	16
59	110
59	131
60	74
60	101
60	123
61	51
61	81
62	41
63	34
63	59
64	1
64	115
65	26
65	89
65	146
66	10
66	108
66	136
67	48
67	68
67	129
68	18
68	101
70	40
70	55
70	73
71	83
71	120
72	150
73	4
73	13
73	33
73	61
73	93
74	112
74	128
74	141
75	69
77	48
77	104
78	119
79	18
79	40
79	134
80	1
80	32
80	56
80	79
80	87
81	7
82	98
82	112
83	10
83	25
84	65
84	73
84	127
84	141
86	104
87	14
87	44
87	90
87	119
88	36
88	133
89	1
89	81
89	150
90	20
90	29
90	57
91	68
91	98
92	112
92	126
93	6
93	142
94	75
94	91
95	16
96	40
97	24
97	46
97	62
97	118
97	134
98	32
98	83
99	54
100	1
100	98
101	69
101	111
102	125
103	9
103	17
103	105
103	143
104	48
104	91
105	26
105	62
105	119
106	33
106	76
107	41
107	134
107	150
108	84
109	98
109	126
110	4
110	54
110	112
111	11
111	144
112	18
113	49
114	28
114	91
114	105
115	61
115	134
116	36
116	75
116	118
116	150
118	1
118	15
119	143
120	69
120	97
120	111
120	126
121	22
121	30
121	90
123	40
123	47
123	82
124	61
124	105
124	133
125	74
125	150
126	9
127	113
128	1
128	142
129	18
129	34
129	53
129	67
129	97
129	125
131	88
132	5
132	81
133	133
134	60
134	103
134	117
134	149
135	12
135	47
136	28
136	109
136	139
137	20
137	71
137	96
137	126
139	37
139	89
140	5
141	40
141	66
141	81
141	120
141	133
141	148
144	1
144	15
144	103
144	115
145	28
145	48
145	62
146	74
146	94
146	127
146	141
148	20
148	35
150	7
150	28
150	41
150	55
150	68
150	80
150	88
150	100
150	111
150	120
150	135
150	149
74	25
112	69
96	104
33	141
26	60
119	54
140	55
132	40
119	43
118	8
57	95
