1	24
1	32
1	50
1	55
1	64
1	75
1	92
1	108
1	130
1	140
2	116
3	12
4	41
4	150
5	123
6	1
6	84
6	101
7	48
7	70
7	132
9	61
10	35
10	108
11	17
11	27
11	78
11	141
12	8
12	93
12	116
14	54
14	85
14	150
15	43
15	125
16	100
17	1
17	134
18	65
19	109
20	23
20	73
20	92
21	32
21	49
21	82
21	142
22	7
22	120
23	58
24	128
24	150
26	40
26	104
27	1
27	16
28	25
28	136
29	69
29	76
29	87
29	94
30	113
30	146
31	56
31	122
33	4
33	32
33	47
34	130
35	64
36	20
36	138
37	72
37	98
37	108
38	40
38	81
38	150
39	12
39	57
39	89
39	117
41	26
41	125
42	133
43	49
43	142
44	33
44	67
45	4
46	103
46	111
47	19
47	92
48	150
49	41
49	59
50	11
50	75
50	126
51	119
51	136
52	27
53	49
54	34
55	3
55	109
56	66
56	98
56	150
57	19
57	89
57	143
58	57
58	134
59	42
59	82
60	74
60	124
61	11
61	27
62	115
63	50
64	150
65	34
65	105
66	141
67	4
67	19
67	60
67	96
68	43
68	69
68	87
68	121
68	130
69	78
71	12
71	27
72	113
73	36
73	53
74	93
74	102
74	147
75	86
76	4
76	18
76	137
77	43
77	61
77	70
77	79
77	127
79	29
79	118
81	52
81	109
82	12
83	36
83	144
84	59
84	92
84	100
85	135
86	66
86	74
86	84
86	125
87	21
87	45
88	4
89	30
89	116
89	149
90	140
92	53
92	90
93	12
93	38
93	98
93	107
94	131
95	79
96	61
96	122
97	46
97	70
98	2
98	27
98	114
98	145
99	19
99	86
101	137
102	55
102	104
103	94
103	129
104	8
104	150
105	41
105	79
106	1
106	71
106	120
107	25
107	144
108	111
109	32
109	48
109	87
110	16
111	135
112	102
113	57
113	65
113	126
114	6
114	40
114	94
114	150
115	22
115	73
115	81
117	88
117	142
118	13
118	31
118	48
118	118
119	109
120	133
121	100
122	6
122	57
122	66
122	124
123	39
124	23
124	75
124	92
125	1
125	84
125	117
125	150
126	141
128	15
128	31
128	107
128	132
129	63
130	48
131	71
131	98
131	124
132	7
132	80
132	89
133	22
133	150
134	38
134	112
135	1
135	56
137	104
137	138
138	15
138	32
138	119
139	47
139	67
139	84
139	128
140	75
140	97
142	25
142	145
143	7
143	39
144	91
145	54
145	136
146	121
147	69
147	83
147	104
148	15
148	150
149	32
149	127
150	1
150	9
150	24
150	46
150	60
150	77
150	90
150	98
150	135
150	143
20	15
31	11
144	113
48	84
