1	1
1	15
1	29
1	38
1	59
1	94
1	103
1	125
1	138
2	8
2	21
2	44
2	86
2	115
3	50
3	149
5	79
5	139
6	62
6	71
6	107
7	131
8	14
8	35
8	57
8	100
9	1
9	27
9	122
10	92
12	7
12	50
12	145
13	76
13	84
14	67
15	42
15	112
15	136
16	22
16	58
16	104
17	1
17	31
18	15
18	96
18	121
19	89
19	150
21	8
21	81
22	53
22	73
23	24
23	46
24	65
25	38
25	115
25	143
26	1
26	101
26	132
27	93
28	14
30	31
30	85
31	6
31	54
31	77
31	122
32	69
33	62
33	106
33	115
33	130
33	150
34	22
34	38
34	139
35	99
37	2
37	89
38	43
39	15
39	82
40	28
40	51
40	58
40	66
40	109
41	143
42	8
42	75
42	95
43	36
43	123
43	132
44	103
44	150
45	22
46	1
47	45
47	88
48	71
49	14
49	54
49	79
49	111
49	138
50	6
50	30
50	62
50	97
51	145
53	37
53	130
54	117
55	24
55	90
55	104
56	46
57	60
57	83
58	123
58	138
59	3
59	10
59	67
59	75
60	31
60	96
60	111
61	150
62	41
64	118
64	130
65	90
65	103
66	26
66	62
67	9
67	83
67	138
68	147
69	1
69	18
69	34
69	52
69	111
69	124
70	43
70	70
71	95
72	79
73	131
74	104
75	116
75	139
76	64
76	88
77	6
77	29
77	38
78	21
78	48
78	148
79	14
79	124
80	95
81	57
81	75
81	111
83	81
84	25
84	132
85	34
85	103
85	117
86	42
86	88
86	150
87	17
87	140
88	53
88	63
90	75
90	124
91	95
91	111
92	1
93	133
94	12
94	38
95	20
95	31
95	46
95	118
96	102
96	144
97	150
98	80
99	55
99	64
100	94
101	73
101	136
102	110
102	128
103	5
103	24
103	47
104	33
105	117
105	146
106	58
106	78
106	86
106	101
107	16
108	39
108	67
110	1
111	24
111	48
111	93
111	140
113	7
113	109
113	132
114	74
114	123
115	82
116	116
117	17
117	59
118	40
118	101
119	89
119	150
120	1
120	25
120	66
121	145
122	9
122	109
122	126
122	137
124	33
124	51
126	19
126	60
126	118
127	83
128	43
129	2
129	102
129	140
130	11
130	25
130	90
131	67
131	132
132	53
132	125
133	111
134	32
134	76
134	97
135	38
136	18
136	61
138	118
138	143
139	5
139	46
139	104
140	26
140	83
140	135
142	68
142	91
143	13
143	33
143	55
143	73
143	125
144	111
145	41
145	150
147	79
148	6
148	20
148	141
149	62
150	1
150	28
150	48
150	69
150	90
150	96
150	105
150	114
150	123
150	132
126	97
144	100
93	86
84	70
94	70
87	9
32	47
25	109
45	117
18	128
60	17
59	146
