1	6
1	21
1	67
1	90
1	103
1	110
1	122
1	131
1	135
1	147
3	56
4	32
4	43
5	25
5	125
6	84
6	111
7	18
7	73
7	141
8	63
8	95
9	38
9	130
10	6
10	50
10	118
10	150
12	88
12	104
13	58
13	80
13	124
14	13
14	30
14	94
14	142
15	22
15	66
18	38
18	130
19	50
19	86
20	107
21	71
21	78
22	29
22	94
22	113
22	125
23	19
23	43
24	65
24	100
24	150
25	13
25	35
25	133
26	51
26	83
26	118
26	139
27	41
27	89
29	27
29	59
29	69
30	5
30	126
32	18
32	103
34	33
34	140
34	150
35	11
35	90
36	75
36	114
37	25
37	38
37	52
37	66
37	99
38	107
40	17
40	79
40	127
41	46
41	59
41	86
41	115
41	146
44	11
44	73
44	93
44	121
45	25
45	51
45	129
46	38
46	107
46	150
47	1
47	81
49	17
49	31
49	88
49	143
51	45
51	57
51	122
52	76
52	95
53	11
53	129
54	24
54	103
55	1
55	38
55	64
56	51
57	17
57	150
58	90
58	117
59	43
59	124
59	140
60	29
60	70
60	98
60	133
61	57
62	77
62	112
63	8
64	36
65	51
65	84
66	1
66	120
67	15
67	30
67	99
67	127
67	135
68	143
69	44
69	59
71	22
71	79
72	38
73	8
73	65
73	122
74	93
74	129
74	138
75	51
76	1
76	15
76	30
76	73
76	102
77	43
77	59
77	144
78	24
78	109
79	81
80	116
81	67
82	88
82	124
82	150
83	7
83	45
83	53
83	96
84	15
84	30
85	1
85	132
86	36
86	61
86	104
86	141
87	112
88	83
89	23
89	118
90	90
90	147
91	29
91	126
92	47
92	99
93	76
94	106
94	112
95	17
95	55
95	133
96	120
97	1
97	24
97	36
97	85
98	127
98	147
99	93
100	10
100	71
100	100
102	59
103	79
103	108
103	116
103	137
104	86
105	20
105	37
106	65
106	143
107	2
107	95
108	50
108	127
109	12
109	105
110	26
110	73
110	81
111	112
112	35
112	58
112	149
113	141
114	20
115	42
115	97
115	118
116	5
116	66
116	126
117	50
117	76
117	107
118	29
119	13
119	145
120	135
121	36
121	58
121	85
122	113
123	1
123	22
123	99
123	121
125	7
125	49
125	128
126	63
126	79
126	148
127	15
127	29
128	43
128	113
129	86
130	71
131	57
131	94
132	1
132	80
132	101
134	9
134	22
134	49
134	128
135	109
135	136
136	31
136	63
136	145
136	150
137	39
137	88
139	15
139	56
140	72
140	96
140	115
141	106
141	123
142	5
142	24
142	82
143	47
143	140
143	148
144	32
145	62
146	38
148	53
148	86
148	93
149	15
149	100
149	109
149	119
150	5
150	25
150	44
150	71
150	76
150	127
150	135
150	145
21	57
34	82
28	75
15	74
48	65
51	71
65	64
68	71
73	85
61	105
56	110
51	115
69	108
72	115
46	100
31	98
15	112
17	99
18	119
11	137
18	137
43	137
38	134
51	137
94	141
127	141
129	134
132	121
113	135
127	107
125	93
115	90
88	68
85	75
96	65
92	41
101	42
101	50
110	44
102	30
80	36
34	45
18	5
123	73
107	120
143	133
28	108
90	9
41	31
39	5
73	149
130	36
