1	31
1	61
1	110
1	120
1	130
1	139
1	148
2	73
3	1
3	8
3	101
4	49
4	92
5	40
6	15
7	23
7	64
7	82
9	134
9	144
9	150
10	32
10	117
10	126
11	56
13	2
13	49
13	71
13	108
14	89
14	98
16	13
17	23
18	40
18	63
18	80
18	121
18	139
18	150
19	130
21	55
22	16
22	33
22	93
23	1
23	46
23	70
23	103
23	113
26	8
27	25
27	76
27	86
28	60
28	129
28	138
29	120
31	38
31	52
31	100
33	1
33	16
33	110
34	67
35	29
35	82
35	128
35	145
37	91
38	46
39	119
39	136
40	21
40	56
40	75
40	103
41	13
42	5
42	39
43	111
44	66
44	144
45	128
47	30
47	95
48	47
49	56
49	120
50	80
50	105
50	137
52	1
52	11
52	20
52	63
52	87
52	150
53	36
53	71
53	113
55	129
57	28
57	43
57	49
58	97
58	121
59	19
59	106
60	57
60	68
62	7
62	37
63	90
63	114
65	130
66	74
66	138
66	148
67	1
67	42
68	52
68	100
69	18
69	28
69	61
69	83
69	108
70	123
73	8
74	68
74	91
74	116
75	37
75	48
75	143
76	77
76	134
77	56
77	150
78	101
78	110
79	1
79	17
79	126
81	86
83	7
83	25
83	47
83	70
83	139
84	34
84	95
84	147
85	117
85	132
86	56
86	78
86	105
87	63
88	42
89	125
90	1
90	139
91	9
91	19
91	87
92	28
92	64
92	148
93	49
93	96
93	112
94	35
94	72
95	119
96	56
96	133
97	80
98	3
98	104
99	42
100	26
100	65
100	112
100	150
101	15
101	90
103	75
103	97
104	51
104	137
106	122
106	145
107	58
107	106
108	9
108	38
109	45
110	20
110	30
110	130
111	68
111	92
111	114
112	1
112	76
112	138
113	53
115	123
117	14
117	36
117	85
117	100
117	108
117	146
118	61
120	132
121	5
121	45
121	116
122	22
122	71
122	92
123	54
123	140
125	63
126	125
127	12
127	31
127	87
127	100
127	110
127	149
128	40
129	133
130	48
131	55
131	79
132	118
133	70
134	35
134	93
134	126
135	26
135	102
135	150
137	62
137	84
137	135
138	14
138	112
139	44
140	6
140	52
140	76
141	120
141	143
142	97
143	21
143	68
144	29
144	38
144	90
144	105
144	150
146	60
146	129
147	114
147	137
148	1
148	14
148	82
150	23
150	31
150	44
150	52
150	73
150	97
150	106
150	122
150	145
101	128
80	64
33	9
131	6
131	21
26	147
132	143
123	79
107	84
60	81
43	85
30	46
126	2
55	146
