1	25
1	43
1	80
1	108
1	134
1	142
1	150
3	125
4	1
4	59
4	99
4	117
6	10
6	35
6	52
6	70
6	90
6	135
7	17
10	43
11	1
11	27
11	79
11	146
12	108
13	63
14	54
14	98
15	36
16	11
16	71
16	116
16	132
17	140
18	20
19	90
20	28
20	44
21	150
23	4
23	13
23	78
23	107
24	70
24	124
25	53
25	98
25	132
26	61
27	23
28	88
28	116
29	42
30	143
31	150
32	1
32	6
32	77
32	108
33	17
34	66
35	26
35	55
35	129
36	97
37	36
37	87
37	119
37	140
38	44
40	2
40	11
41	65
41	73
41	150
43	19
44	56
44	109
44	132
45	38
45	101
46	81
46	91
47	29
47	46
48	11
49	71
49	124
49	150
50	143
51	19
52	2
52	115
53	62
53	83
54	33
54	53
54	106
55	42
55	97
56	132
57	123
58	11
60	17
60	25
60	77
60	150
61	67
62	2
62	59
62	112
63	49
64	32
64	103
64	138
65	40
67	10
67	23
67	88
67	120
68	129
70	5
70	64
70	80
70	146
72	55
72	110
73	72
74	101
74	136
75	16
75	35
75	45
75	89
77	26
77	80
78	126
79	6
79	61
79	116
81	144
82	50
83	96
83	106
84	14
84	42
85	86
86	1
86	22
86	66
86	131
87	121
89	57
90	7
91	112
91	150
92	47
92	94
92	104
93	15
93	83
93	140
94	30
95	1
95	23
95	72
96	63
96	130
97	54
98	119
99	45
100	9
100	108
101	89
101	147
102	37
102	79
102	99
103	69
103	137
104	27
104	61
105	1
105	124
106	18
107	52
107	116
109	43
109	150
110	10
110	84
110	94
110	105
110	144
111	34
112	67
113	25
113	58
113	76
113	134
114	2
115	121
116	17
116	49
117	87
117	112
118	150
119	9
120	40
120	104
121	141
122	31
122	69
122	132
123	78
124	1
124	23
124	56
125	48
125	88
125	120
128	111
129	150
130	39
130	62
131	8
131	29
131	71
131	102
131	140
132	82
133	1
133	20
133	127
134	53
135	118
137	45
138	12
139	35
139	64
139	86
139	107
140	26
140	74
141	4
141	96
141	134
141	144
142	123
144	17
144	51
144	115
147	59
147	82
149	42
150	5
150	25
150	33
150	68
150	91
150	99
150	114
150	122
150	132
150	142
150	150
79	70
85	76
132	95
120	97
148	106
15	124
27	35
85	31
92	39
125	15
99	17
42	31
15	87
66	97
65	74
