1	1
1	54
1	62
1	72
1	81
1	114
1	122
1	132
1	150
2	45
3	10
3	28
3	96
3	105
3	142
5	19
8	36
8	122
9	72
10	133
11	111
11	150
12	27
12	45
12	64
12	93
13	3
13	12
15	54
15	141
17	102
18	19
18	36
18	79
18	120
20	132
21	9
21	111
21	150
22	70
22	88
23	45
23	62
24	27
25	54
25	142
27	18
27	78
27	102
29	2
29	36
29	93
30	48
31	11
32	58
32	67
32	125
32	134
33	117
35	109
36	23
36	102
37	144
38	32
38	74
39	1
39	42
39	92
40	52
41	8
41	66
41	122
42	17
43	137
44	108
45	84
47	25
48	35
48	57
48	127
49	74
49	117
49	148
50	4
50	93
52	102
53	67
54	19
55	27
55	50
55	84
55	110
55	134
57	124
58	36
58	59
58	75
59	4
60	143
60	150
61	92
62	13
62	45
62	102
63	53
63	116
65	22
65	30
65	67
65	134
66	83
66	108
67	125
69	5
70	147
71	60
72	14
72	93
73	1
73	23
73	117
73	137
74	77
74	101
76	66
77	41
77	52
77	127
79	87
80	9
80	16
81	145
82	25
82	78
82	119
83	96
84	33
85	51
85	59
85	67
85	134
87	105
89	1
89	9
89	43
89	114
90	19
90	87
90	150
91	28
91	124
92	75
92	143
93	97
94	54
94	134
97	13
97	108
98	4
98	62
99	46
99	69
99	80
99	117
100	23
100	89
101	99
101	126
102	145
103	54
104	38
106	6
106	30
107	111
108	74
108	135
109	21
109	46
109	85
109	94
109	121
111	103
113	36
113	145
114	1
115	8
115	67
116	25
116	76
116	111
116	128
117	18
117	88
118	120
118	137
119	44
119	97
119	150
120	55
122	33
122	63
124	24
124	105
125	1
125	10
126	47
126	80
126	144
127	125
128	39
128	114
128	135
130	57
131	17
131	29
131	88
132	74
133	9
133	104
134	1
134	47
136	120
136	146
137	23
137	38
138	95
138	127
138	137
139	55
139	83
139	112
141	70
142	7
142	29
142	46
143	150
144	91
144	102
144	119
145	62
146	21
146	111
146	145
147	131
148	78
149	38
150	1
150	11
150	29
150	44
150	52
150	67
150	97
150	124
79	112
127	96
134	63
127	70
109	64
110	56
95	36
74	32
68	36
69	47
49	45
34	85
8	84
7	55
26	123
30	149
139	14
