1	19
1	43
1	85
1	115
1	129
2	1
2	144
3	62
4	32
4	94
4	121
6	53
6	136
7	11
7	108
9	25
10	42
10	77
10	150
11	66
12	101
13	1
13	142
14	33
14	93
14	118
15	50
15	58
15	109
17	72
17	128
18	10
19	25
19	43
19	150
22	1
22	97
23	17
23	71
23	142
24	34
24	106
25	50
26	26
26	82
29	40
29	90
29	96
29	121
30	9
30	150
32	1
32	64
32	113
33	18
33	55
33	105
33	127
33	142
35	28
35	77
38	37
38	45
38	135
39	7
39	92
39	119
40	150
42	21
42	51
42	60
43	1
43	102
44	77
44	126
45	14
45	30
45	136
47	43
48	108
48	117
49	6
49	68
49	83
51	38
51	51
52	1
52	59
53	124
54	98
54	133
55	150
56	15
56	24
56	115
56	142
57	90
58	68
59	31
59	82
60	5
60	41
60	106
61	48
61	57
62	74
62	130
63	121
64	21
64	98
64	145
67	88
68	13
68	33
68	105
69	42
70	51
70	60
70	68
70	81
70	150
72	97
72	118
72	125
73	1
73	133
74	24
78	16
78	34
78	108
78	146
79	79
80	42
81	50
81	60
81	68
81	114
81	123
81	130
82	2
83	26
83	95
86	11
86	85
86	139
87	112
88	35
88	44
88	76
89	147
90	19
90	54
90	101
91	67
91	132
93	123
94	6
94	27
94	91
94	115
95	83
95	139
97	60
98	52
98	73
98	107
99	99
99	133
99	149
100	19
102	87
102	125
104	10
104	29
104	142
105	77
105	112
107	37
107	55
107	103
108	1
108	47
108	65
108	120
109	134
110	94
112	15
112	22
112	86
113	76
113	145
115	50
116	6
117	64
117	103
117	119
117	128
117	137
119	29
119	42
119	111
119	150
120	94
121	72
121	80
123	21
123	54
124	143
125	1
125	125
127	35
127	117
127	134
128	12
128	61
128	87
128	101
130	44
132	70
133	26
133	53
134	78
134	131
134	139
135	4
135	123
136	113
137	96
138	17
138	37
138	104
139	61
139	86
141	45
141	70
141	144
143	52
143	135
144	27
144	118
145	9
145	78
146	96
146	109
148	37
149	18
149	126
150	1
150	45
150	60
150	70
150	87
150	101
150	117
150	135
150	150
48	144
29	135
18	135
10	130
22	116
25	129
62	137
73	141
65	115
75	90
53	74
36	84
19	81
9	87
4	73
19	66
25	57
38	68
16	18
99	45
98	39
122	15
97	13
131	147
128	109
149	142
