1	25
1	40
1	77
1	99
1	113
1	138
2	54
2	121
3	2
4	92
4	146
5	12
5	66
5	106
5	130
7	28
7	46
8	19
8	36
8	73
8	83
8	140
10	99
10	115
12	8
12	52
12	60
13	83
13	91
13	133
14	1
14	68
14	107
14	147
16	31
17	23
17	39
17	75
17	120
18	14
18	47
18	129
19	55
20	6
20	89
20	98
21	64
21	113
21	138
21	150
22	79
22	106
23	27
23	70
23	122
25	19
26	42
26	51
27	34
27	132
28	12
29	3
29	92
29	109
30	84
30	117
31	102
31	139
31	150
32	75
32	124
33	25
33	65
35	17
36	9
36	40
36	56
37	88
37	97
37	105
37	113
38	80
38	146
39	64
39	71
39	120
40	137
41	1
41	25
41	129
42	47
44	39
44	108
45	85
45	101
46	17
46	32
46	93
46	150
47	8
47	76
47	114
47	143
48	69
49	61
49	124
49	133
51	52
52	45
52	81
53	26
53	98
54	16
54	36
54	88
54	107
55	1
55	118
55	127
55	150
57	67
58	8
59	49
59	58
61	42
61	82
61	93
62	24
62	137
62	146
63	16
63	33
63	73
63	103
63	111
63	121
64	1
65	65
65	129
67	8
68	55
68	87
68	96
69	37
70	46
70	78
70	150
71	17
71	29
71	135
71	143
72	1
72	71
72	109
72	117
73	102
73	125
74	62
75	54
76	8
76	93
78	85
79	24
79	38
79	77
79	106
79	114
79	122
79	131
79	140
79	148
80	46
81	1
81	15
81	69
81	98
82	30
83	61
85	91
86	7
86	52
86	84
86	146
87	23
87	104
87	119
87	136
88	44
88	111
88	128
89	37
89	76
91	14
92	1
92	29
92	68
92	97
92	150
94	60
94	142
95	115
95	133
96	82
96	89
97	8
97	22
97	51
97	106
99	75
100	35
100	42
100	98
102	15
102	67
102	147
103	28
103	58
103	120
103	129
103	139
104	1
104	111
105	84
107	51
107	95
107	104
109	8
110	35
110	45
110	132
111	66
111	147
112	17
112	123
113	79
113	88
114	26
114	59
114	140
116	1
116	72
116	111
117	102
118	11
118	42
118	51
118	148
120	19
120	34
120	66
120	95
120	119
120	130
122	26
122	86
122	139
123	1
123	57
124	77
125	6
126	49
127	109
127	125
127	150
128	15
128	40
128	93
128	101
128	134
129	32
129	70
129	116
129	145
130	23
130	83
132	62
133	54
134	88
134	108
135	1
135	46
135	78
136	9
136	98
136	119
136	129
137	69
137	139
137	150
139	28
139	37
140	18
141	61
142	52
143	75
143	83
143	92
143	100
143	117
143	135
144	1
144	11
144	107
144	144
145	126
146	44
148	68
149	25
150	8
150	17
150	33
150	52
150	61
150	77
150	86
150	93
150	105
150	112
150	121
150	130
150	139
150	150
39	33
36	49
42	56
55	76
96	125
110	115
104	22
9	124
27	59
55	140
35	133
108	75
