5.75,17.25
18.25,15.25
11.25,6.25
35.25,14.25
27.75,4.75
44.25,5.75
52.25,12.75
65.75,5.75
80.25,6.25
73.25,16.75
84.25,18.25
105.25,7.75
106.75,21.25
117.75,12.75
123.75,24.75
138.75,14.75
141.75,23.25
158.25,23.25
168.25,11.25
170.75,25.25
187.25,28.25
184.75,15.75
174.75,36.75
159.25,36.25
171.25,45.75
185.25,47.25
179.25,58.75
195.75,52.75
191.75,68.25
178.25,70.25
160.75,57.25
146.25,36.25
119.25,36.75
106.75,33.75
94.25,31.25
77.75,31.75
50.75,41.75
58.25,21.25
42.75,25.25
28.25,28.25
12.75,30.25
18.75,49.75
36.75,40.25
39.25,48.25
34.25,57.75
51.25,56.75
79.25,58.75
89.75,62.25
107.25,69.25
109.25,48.25
121.75,56.25
132.25,53.25
146.75,64.25
163.25,75.75
171.25,88.25
187.25,79.75
183.75,93.25
193.75,107.25
180.75,111.75
171.75,102.75
146.75,93.75
149.75,76.75
138.75,86.25
138.25,74.75
125.75,68.25
115.75,78.75
124.25,86.25
107.75,91.75
99.25,80.75
84.75,75.75
71.75,70.25
45.25,69.75
61.75,83.25
96.75,98.75
88.25,103.25
105.25,108.75
118.25,106.25
127.25,113.25
134.25,98.75
146.75,110.75
159.75,108.25
155.25,125.25
161.75,91.25
173.75,123.25
165.25,134.75
183.75,137.75
192.25,124.75
166.25,154.25
177.25,154.25
189.75,154.75
186.75,168.75
171.75,168.25
173.25,185.25
187.25,193.75
194.25,180.25
153.75,154.25
155.25,139.75
139.25,145.75
143.25,129.75
137.75,117.75
123.75,126.25
128.25,135.75
128.75,152.75
117.25,147.25
109.75,139.25
109.25,122.75
97.25,120.25
91.75,137.25
82.25,125.25
100.25,146.25
91.75,158.25
103.25,168.75
112.25,158.25
124.25,169.25
121.75,182.75
137.25,182.25
131.75,194.25
149.25,190.25
160.25,182.75
154.25,171.25
140.75,163.75
82.75,146.75
71.75,136.25
68.75,120.25
74.25,109.75
74.25,88.75
66.75,99.25
54.25,108.25
39.25,105.25
52.75,98.75
42.25,88.75
46.75,78.75
27.75,89.75
17.75,78.25
35.25,68.25
11.75,59.25
7.25,83.25
12.75,100.25
28.25,101.25
32.75,117.25
14.25,113.25
18.75,124.75
35.25,129.75
47.25,120.25
59.25,132.75
60.75,144.75
47.75,152.75
43.25,140.75
31.25,151.75
22.25,143.75
12.25,137.75
10.25,149.25
22.25,166.75
39.75,164.75
34.75,178.25
59.75,174.25
58.25,160.25
75.75,169.25
74.75,156.25
87.75,173.25
92.75,185.75
76.75,184.75
55.75,190.25
45.75,178.75
40.75,194.25
21.75,188.75
10.25,182.25
65.25,189.25
148.75,50.75
134.75,39.25
73.25,43.25
62.75,34.75
62.75,50.75
