11.25,36.75
33.75,29.75
20.75,15.75
41.75,17.25
61.75,9.25
58.25,27.25
78.25,14.75
84.75,38.25
77.25,51.75
55.25,51.25
40.25,48.75
40.75,60.75
25.25,47.75
15.25,64.75
14.25,78.75
32.75,89.25
21.25,100.75
30.75,72.25
47.25,99.25
39.25,109.25
39.25,123.25
28.75,135.25
11.25,136.25
22.75,116.25
34.25,149.25
9.25,151.25
8.25,163.75
33.25,165.75
13.25,179.25
12.75,197.25
25.25,205.75
30.25,219.25
50.25,206.25
48.75,168.75
61.25,152.75
51.25,142.75
74.75,137.25
71.25,119.25
57.75,117.75
67.25,101.25
60.25,86.25
58.75,70.25
70.25,59.75
98.75,50.25
100.25,33.75
100.25,24.75
112.25,15.25
113.25,37.25
123.75,52.25
113.75,61.75
102.25,73.25
90.75,89.25
108.25,86.75
127.75,78.25
136.25,61.75
141.75,44.75
130.25,24.25
147.25,12.75
169.25,7.75
174.75,17.75
171.25,32.25
170.25,49.25
150.75,55.25
164.25,66.25
168.25,81.75
185.25,80.75
183.75,61.75
192.75,43.25
201.75,60.25
203.25,76.75
225.75,77.25
224.25,61.25
235.25,54.75
219.75,29.75
202.25,16.75
213.25,8.25
228.75,14.25
190.25,91.25
182.75,104.75
192.25,123.25
204.25,135.25
196.25,144.75
194.25,161.75
223.25,152.25
226.25,138.25
220.25,118.75
233.75,99.25
236.25,125.75
233.75,164.25
230.25,186.75
208.25,179.25
204.75,198.75
197.25,214.25
207.25,229.25
222.25,210.75
233.75,205.25
185.25,194.75
182.75,221.25
189.75,234.25
165.25,218.25
169.25,193.75
145.75,185.25
146.75,173.25
166.25,174.25
162.75,159.25
142.75,153.75
157.75,138.25
157.75,123.75
153.25,110.25
168.75,108.25
158.25,92.25
140.75,90.75
128.75,116.25
107.75,103.75
89.25,109.75
91.25,128.25
109.25,123.25
110.75,137.75
96.25,148.75
109.75,158.25
125.25,149.75
131.75,138.25
129.75,167.25
133.25,194.25
143.25,207.75
114.75,209.75
117.25,181.25
101.75,174.25
82.75,176.75
68.75,165.25
79.75,193.25
100.75,190.75
50.25,182.75
92.75,211.25
106.25,229.25
50.25,229.25
66.25,231.75
6.25,91.25
7.75,109.25
205.75,101.75
218.25,104.25
226.25,233.75
122.75,236.25
6.75,222.75
