12.75,25.25
22.25,31.75
37.25,38.75
33.25,14.25
43.75,10.75
59.75,27.25
71.75,20.75
62.75,11.75
12.25,7.75
31.75,52.75
42.75,60.25
52.75,64.25
25.25,68.75
28.75,84.75
29.25,98.75
11.25,85.75
6.25,104.25
17.25,118.75
22.75,129.25
39.25,119.75
48.25,130.75
58.75,116.75
65.75,132.25
80.25,109.25
68.75,90.75
83.25,85.75
65.25,78.75
69.75,66.75
73.25,50.75
92.75,73.25
97.25,59.75
91.25,43.75
82.25,30.75
98.25,25.25
86.75,10.75
116.75,16.75
108.75,41.25
119.75,42.75
129.25,51.25
129.75,26.25
142.75,23.75
137.75,11.25
149.25,5.25
164.75,20.25
157.75,38.25
151.75,48.25
142.25,65.75
162.25,69.75
177.75,69.25
178.25,54.25
179.75,37.25
192.75,42.75
207.25,50.75
196.75,24.25
179.25,14.25
214.25,32.75
218.25,55.75
223.25,68.25
236.25,52.25
227.75,28.75
228.75,12.25
210.75,5.25
194.75,66.75
213.75,81.25
206.75,92.25
193.75,92.25
215.25,101.75
213.75,121.25
198.75,113.25
186.75,109.25
179.25,98.75
159.75,100.75
153.25,88.75
170.25,82.25
138.75,95.25
143.75,77.25
128.75,77.25
116.25,70.75
113.25,104.75
122.75,98.25
111.75,83.25
133.25,114.25
120.25,121.75
141.75,120.75
150.75,108.75
155.25,125.75
168.75,130.25
168.75,116.75
155.75,139.25
139.25,135.25
143.25,148.75
126.25,144.25
134.25,158.75
144.75,171.25
158.75,157.25
169.25,156.25
181.75,161.25
197.25,149.25
193.75,130.75
210.75,137.25
212.75,157.75
223.75,147.25
225.25,131.25
230.75,121.25
227.25,160.25
231.25,172.75
216.25,174.75
197.75,177.75
197.25,165.75
177.75,178.25
162.75,186.75
156.25,174.75
142.75,186.25
140.75,207.25
154.25,205.75
170.25,203.75
178.25,210.25
191.75,213.75
207.25,214.25
199.75,198.75
217.75,222.25
185.75,193.75
211.75,189.25
227.75,189.25
233.25,198.75
232.75,223.75
217.25,234.75
177.25,223.25
147.75,227.25
132.75,221.75
124.25,230.75
97.75,231.25
109.75,221.75
85.25,221.25
96.75,206.75
121.75,200.25
126.75,188.25
124.25,175.25
118.75,163.75
104.25,159.75
99.75,181.25
92.75,167.75
92.25,192.25
79.25,207.75
68.25,211.25
52.75,215.75
70.75,223.25
57.75,232.75
36.25,238.25
32.25,222.75
15.25,231.25
12.25,212.75
38.75,205.75
46.75,192.75
52.25,180.25
62.75,190.75
77.75,186.75
77.25,146.75
65.75,164.75
45.75,160.25
51.25,148.75
31.25,154.25
29.75,176.25
16.25,185.75
8.25,154.25
15.25,142.25
88.75,123.25
96.75,141.75
99.75,112.25
237.25,71.25
232.25,84.25
