11.75,15.25
28.75,20.75
18.25,46.75
39.25,52.75
40.25,83.75
26.25,75.75
53.25,69.75
65.75,44.75
52.75,24.25
75.25,14.25
86.75,19.25
86.25,45.25
104.75,48.75
105.75,68.25
86.75,67.25
102.75,86.25
127.25,101.75
128.25,73.75
146.75,73.75
150.75,54.75
162.25,43.75
168.75,24.75
144.25,24.25
121.25,28.25
130.25,50.25
175.75,58.25
185.75,42.25
186.75,7.75
142.25,5.75
107.25,6.25
171.75,84.25
153.75,95.25
188.25,97.25
192.75,79.75
167.25,119.25
185.75,137.25
171.25,154.75
187.25,158.75
151.75,140.75
142.75,123.25
125.75,130.25
134.75,147.75
146.75,165.25
167.25,177.75
181.75,189.25
135.75,180.25
116.25,173.75
92.75,172.75
107.25,151.75
95.25,141.75
81.75,128.25
99.75,118.75
81.25,106.25
66.75,90.25
61.75,127.25
52.75,110.25
37.25,107.75
14.25,109.75
27.25,131.25
12.25,151.25
28.25,162.25
15.75,178.75
43.25,192.75
52.75,173.25
44.75,151.25
75.75,152.25
79.75,193.75
96.75,193.25
