29.25,18.25
14.25,33.75
10.75,52.75
30.25,52.25
41.25,35.25
57.25,23.75
51.75,7.25
75.25,6.25
79.75,20.75
98.25,9.25
98.25,28.75
100.25,40.75
72.75,39.75
91.25,54.75
118.25,14.25
133.75,25.25
121.75,45.75
121.75,67.75
149.75,47.25
157.75,29.25
154.75,11.25
178.25,12.75
186.75,30.25
174.75,47.75
182.75,70.25
157.25,69.25
166.75,88.25
142.25,58.75
140.25,87.25
177.75,104.25
192.75,116.75
192.25,140.25
167.25,119.75
158.25,132.25
154.75,145.25
150.25,107.25
131.25,106.75
102.25,102.25
81.25,93.25
99.75,73.25
81.75,77.25
69.25,62.75
55.25,52.75
49.25,70.75
24.25,69.75
29.75,89.75
41.25,108.75
13.75,115.25
19.75,130.25
42.25,126.75
67.25,123.25
68.75,105.75
55.25,91.25
83.75,118.25
105.25,126.75
129.25,124.25
116.75,88.25
111.25,146.25
130.25,144.25
90.25,139.75
68.25,140.75
69.25,157.75
47.25,164.75
35.25,148.75
13.75,160.25
31.25,179.25
50.25,185.25
78.75,173.25
76.75,191.25
99.25,184.25
105.25,164.25
90.75,157.75
119.25,180.25
128.75,166.25
142.25,175.75
138.25,194.75
165.25,186.75
157.25,166.75
177.75,177.75
177.25,151.75
8.75,193.75
9.75,176.25
6.25,95.75
196.25,81.75
