16.25,54.75
20.75,34.75
31.75,20.75
16.25,11.25
47.75,23.75
61.75,12.75
41.75,5.75
71.75,28.75
85.75,35.25
99.25,27.75
85.75,8.75
113.25,35.75
123.25,18.75
136.75,32.75
149.75,12.25
153.75,40.75
168.75,34.25
172.25,56.25
150.75,58.75
135.25,52.75
184.25,20.25
183.25,37.25
174.75,71.75
159.75,67.75
152.25,82.75
133.25,76.75
117.75,66.25
101.75,70.25
101.75,50.75
85.75,54.75
77.75,72.25
64.75,54.25
60.75,76.25
46.75,60.25
46.25,40.25
29.25,50.25
27.25,73.75
14.25,66.25
13.75,81.75
24.25,97.25
11.75,119.25
23.75,133.75
41.25,136.25
37.25,109.25
56.75,102.25
45.75,91.75
76.25,90.75
100.75,91.75
117.75,86.25
138.25,100.75
163.25,101.75
182.25,92.75
148.25,118.25
128.75,122.25
118.25,106.25
101.25,115.25
79.25,115.25
61.25,128.75
82.75,135.25
102.25,144.75
80.75,155.25
63.75,144.75
46.25,158.75
62.25,163.75
75.75,178.75
93.75,172.75
107.25,163.25
116.25,177.25
132.25,159.25
122.25,141.75
155.25,146.75
139.25,143.25
166.75,129.75
179.75,119.25
177.25,144.25
169.25,166.25
148.75,168.25
166.25,190.25
187.25,178.25
187.25,159.25
50.75,182.75
31.75,174.25
26.75,160.75
8.25,156.75
18.75,183.25
6.75,102.75
