17.75,117.75
20.25,84.75
44.75,89.75
38.25,115.25
12.25,142.75
14.25,53.75
53.25,35.25
72.25,57.75
77.25,86.75
78.75,111.25
81.25,131.75
105.25,141.75
119.75,122.75
117.75,92.25
122.75,70.25
96.75,78.75
118.75,41.25
106.75,21.25
81.75,30.25
93.25,8.25
134.25,23.25
139.25,68.75
155.75,54.75
170.25,68.75
187.25,82.75
180.75,38.25
176.25,10.25
161.75,27.75
218.75,22.25
230.25,57.75
222.25,116.75
199.25,110.75
187.25,122.75
174.25,129.75
144.25,128.25
137.75,101.75
175.25,187.25
162.25,160.25
155.75,194.25
135.25,175.75
111.75,174.25
91.25,185.75
62.75,175.75
9.25,196.75
67.75,203.25
82.25,223.75
52.75,233.25
14.75,235.25
120.25,202.75
145.75,220.25
165.75,233.75
207.75,220.25
195.25,168.75
226.25,226.75
220.25,192.75
232.25,170.25
