22.25,49.75
20.25,32.75
45.25,35.75
45.75,50.75
38.25,64.75
64.75,58.75
65.75,76.75
67.75,97.25
43.75,89.75
19.75,108.25
10.75,82.75
38.25,115.75
22.75,126.75
55.25,128.25
74.25,117.25
84.25,127.75
98.75,101.25
103.25,120.25
124.75,105.75
130.25,83.25
110.25,80.25
90.25,68.25
87.75,47.25
104.25,56.25
126.25,61.75
124.75,44.25
101.75,32.75
80.25,18.25
73.75,33.25
61.75,17.25
144.25,47.75
150.75,69.75
149.75,101.75
162.75,84.25
180.25,57.75
166.75,57.25
165.75,40.25
196.25,42.25
194.75,26.75
177.75,14.75
153.25,8.75
216.25,20.75
220.75,7.75
216.25,45.25
218.25,65.25
183.25,85.25
196.75,61.25
210.75,82.75
224.25,105.25
228.25,88.25
214.25,119.25
216.75,134.75
170.75,138.75
180.25,120.25
167.75,111.75
153.25,122.25
143.75,145.25
125.25,127.25
121.75,143.25
103.75,139.25
97.25,154.25
120.25,160.25
127.25,182.25
134.75,167.75
155.75,159.75
178.75,163.75
193.25,143.25
193.75,173.25
222.75,181.75
217.25,164.25
231.25,193.25
225.75,221.25
205.25,230.25
189.25,227.25
209.25,206.75
174.75,209.75
159.75,206.25
144.25,192.75
157.25,177.75
101.25,184.75
76.75,165.75
68.25,143.25
51.25,165.25
34.25,151.75
10.25,140.75
17.75,166.25
35.25,175.25
43.25,187.75
39.75,223.75
39.25,207.25
15.75,207.25
16.25,187.75
27.25,196.75
19.25,230.75
60.25,217.25
78.25,202.25
97.75,199.75
103.25,218.25
82.75,226.25
115.25,228.25
154.25,227.75
126.25,17.25
105.75,12.75
84.25,4.75
197.75,102.75
