3,21
3,70
3,210
4,13
4,81
4,142
4,191
4,229
5,7
5,95
5,119
5,149
5,170
5,235
7,35
7,44
7,65
7,116
7,131
7,135
8,125
8,157
8,199
8,238
9,166
9,183
10,142
10,151
11,31
11,91
11,146
11,223
12,75
12,105
12,172
12,212
12,227
13,217
14,17
14,37
14,41
14,57
14,186
14,206
15,124
15,237
16,67
16,84
16,98
16,174
17,119
17,131
17,190
17,201
18,27
18,135
18,157
18,227
19,110
19,168
20,145
20,185
21,23
21,215
22,78
22,154
22,234
23,64
23,87
23,93
23,196
24,58
24,101
24,207
25,48
25,117
25,179
26,113
26,169
26,220
26,236
27,3
27,10
27,15
27,33
27,189
28,130
28,165
28,232
29,107
29,137
30,76
30,124
31,72
31,148
31,160
31,200
32,26
32,67
32,83
32,183
32,218
33,14
33,61
33,155
33,174
33,207
34,20
34,92
34,119
35,3
35,53
35,152
35,213
36,97
36,157
36,169
36,229
37,36
37,69
37,123
37,145
37,194
38,13
38,112
38,149
38,164
38,226
39,137
39,237
40,132
40,205
41,72
41,189
42,36
42,85
42,161
43,40
43,63
43,225
44,6
44,18
44,105
44,118
44,124
44,151
44,185
44,219
45,14
45,27
45,50
45,215
46,200
47,22
47,93
47,142
47,178
48,75
48,97
49,192
50,33
50,62
50,83
50,108
50,173
50,235
51,167
51,224
52,16
52,40
52,55
52,133
53,11
53,91
53,186
54,122
54,161
54,210
54,228
55,3
55,220
56,155
56,180
57,23
57,203
58,72
59,47
59,65
59,141
59,172
60,151
61,5
61,30
61,82
61,97
61,116
62,37
62,193
62,220
63,127
63,167
63,230
64,108
64,122
64,133
65,26
65,92
65,102
65,157
65,174
65,186
65,211
66,18
66,62
66,69
67,143
68,54
68,147
69,203
70,48
70,78
70,118
70,128
70,136
71,84
71,178
71,190
72,43
72,99
72,220
73,32
73,38
73,198
73,234
74,8
74,162
75,108
75,149
75,156
75,212
77,59
77,143
77,177
78,10
78,16
78,22
78,50
78,55
78,70
78,131
78,194
79,93
79,101
79,117
79,148
79,205
80,85
80,122
80,126
80,139
80,220
81,187
82,31
82,81
84,59
84,164
84,229
85,5
85,43
85,92
85,237
86,68
86,78
86,114
86,177
86,192
86,198
86,225
87,72
87,126
87,131
87,153
87,211
88,14
88,157
88,216
89,99
89,109
89,121
90,10
90,54
90,90
90,170
90,205
90,232
91,3
91,85
92,31
92,39
92,59
92,64
92,116
92,194
93,48
93,176
94,27
94,134
94,189
95,75
95,125
95,140
95,152
95,181
95,200
96,14
96,22
96,222
97,131
97,147
97,215
98,19
98,44
98,108
98,113
98,162
99,10
99,69
99,98
99,119
100,32
100,103
101,141
101,173
102,50
102,66
102,154
102,183
102,188
102,197
102,208
104,4
104,63
104,122
104,136
104,192
104,236
105,57
105,71
105,78
105,93
105,130
105,229
106,87
106,117
107,23
107,42
108,12
108,29
108,110
108,163
108,210
108,214
108,224
109,38
109,150
109,232
110,194
110,204
111,7
111,74
111,189
112,160
112,172
113,49
113,98
113,123
113,141
113,229
114,64
114,68
114,235
115,131
115,225
117,13
117,115
117,136
117,151
118,60
118,207
118,221
119,29
119,36
119,41
119,77
119,108
119,144
119,175
119,192
119,197
119,228
121,21
121,56
121,81
121,87
121,162
121,202
122,90
122,113
122,117
122,129
123,140
123,229
124,215
125,70
125,102
125,134
126,6
127,15
127,49
127,151
127,176
127,198
127,224
128,59
128,211
129,28
129,38
129,97
129,187
130,42
130,91
130,182
131,165
131,207
131,237
132,78
132,117
132,223
133,71
133,132
133,230
134,7
134,21
134,63
134,128
134,140
135,154
135,179
135,204
135,218
136,55
136,107
137,17
137,39
137,84
137,198
138,27
138,47
138,191
138,212
140,5
140,92
140,139
140,173
141,78
141,114
141,123
141,229
142,132
142,156
142,167
142,207
143,60
143,65
143,99
143,126
143,201
144,88
144,183
145,16
145,53
145,120
145,148
145,204
145,225
146,43
146,109
146,176
146,189
146,195
147,5
147,35
147,49
147,103
147,213
148,27
148,235
149,20
149,84
150,131
150,187
151,118
152,69
152,153
152,231
153,56
153,129
153,160
153,182
153,189
154,64
154,138
154,175
154,209
155,11
155,33
155,50
155,124
155,148
155,166
155,197
156,18
156,96
156,191
156,219
156,223
157,7
157,82
157,105
157,113
157,119
158,28
158,42
158,89
158,145
158,231
160,75
161,132
161,182
161,191
161,214
162,126
162,196
163,5
163,62
163,66
163,144
163,171
163,175
164,32
164,149
164,153
164,163
164,200
164,238
165,51
165,102
165,187
165,206
166,11
166,82
166,115
166,123
167,139
167,221
167,233
168,99
168,110
168,184
169,62
169,77
169,93
170,40
170,132
170,197
171,59
171,116
171,204
172,26
172,54
172,123
172,150
172,216
173,6
173,33
173,81
173,191
173,210
173,229
174,46
174,107
174,145
174,154
174,168
176,11
176,100
176,162
176,174
176,224
176,236
177,17
178,32
178,132
178,137
178,185
178,203
179,23
179,28
179,37
179,62
179,83
179,198
180,51
180,67
180,180
181,3
181,72
181,124
181,149
181,193
181,211
181,229
182,18
182,54
182,165
183,12
183,159
184,46
184,108
184,169
184,176
185,42
185,186
185,191
185,205
185,224
186,35
186,90
186,99
186,132
187,145
187,197
188,25
188,30
188,62
188,140
188,221
189,117
189,200
189,234
190,19
190,82
190,150
190,154
190,195
190,215
191,50
191,164
191,175
191,183
192,69
192,75
192,97
193,40
193,101
193,228
194,108
194,185
194,192
194,210
195,12
195,65
195,91
195,136
195,225
196,128
197,34
197,205
197,220
197,233
198,7
198,27
198,55
198,80
198,86
198,180
199,51
199,71
199,117
199,189
200,12
200,168
200,216
201,17
201,99
201,159
202,44
202,143
202,151
202,198
203,211
203,230
204,63
204,110
204,184
204,189
204,193
204,223
205,103
205,131
206,38
206,179
206,205
207,57
207,92
207,124
207,228
208,4
208,29
208,73
208,78
208,98
208,166
209,85
210,11
210,41
210,51
210,66
210,117
210,146
210,160
211,213
211,231
212,15
212,134
212,140
213,59
213,103
213,111
213,187
213,225
215,173
216,43
216,53
216,108
216,127
216,205
217,4
217,33
217,92
218,10
218,20
218,24
218,40
218,49
218,81
218,98
218,169
218,199
218,237
219,15
219,117
219,142
219,160
219,192
220,65
220,134
221,108
221,148
221,157
221,183
222,57
222,131
223,126
223,187
223,212
223,230
224,100
224,174
225,8
226,4
226,20
226,49
226,85
227,28
227,35
227,166
227,196
228,54
228,59
228,142
228,228
228,233
228,237
229,68
229,79
229,114
229,125
229,158
230,118
230,177
231,63
231,109
231,135
231,218
232,45
232,151
234,5
234,51
234,61
234,85
234,145
234,174
234,194
234,213
235,10
235,40
235,130
235,188
236,21
236,33
236,104
236,123
236,168
236,204
237,161
237,176
237,224
238,75
238,93
238,117
238,182
16.75,10.25
164.25,22.75
