11.75,17.75
32.25,18.25
20.25,30.25
39.25,30.25
34.75,43.25
18.25,51.25
7.75,64.25
25.75,71.25
33.75,60.25
55.75,53.25
48.75,39.25
61.25,25.75
49.75,18.25
58.25,5.75
69.75,12.75
77.75,21.25
85.75,30.75
69.75,40.25
73.25,55.25
81.75,67.75
99.75,55.25
87.75,47.25
100.75,36.25
109.25,45.25
114.25,31.25
116.25,19.25
97.75,14.75
120.25,7.25
131.75,15.75
129.25,34.75
130.25,57.25
141.75,47.75
153.75,40.25
141.25,28.25
149.75,20.25
164.25,12.75
162.75,31.75
173.75,18.75
171.25,43.25
176.25,53.75
161.75,67.25
143.75,70.75
157.75,53.75
173.75,75.75
158.25,79.25
144.25,84.75
128.75,74.25
117.75,91.75
127.25,99.25
146.25,99.25
157.75,98.75
173.25,89.75
175.75,104.25
192.75,93.25
190.75,79.75
189.25,64.75
206.75,71.25
202.75,53.25
212.75,43.25
204.25,34.25
185.25,31.75
192.75,18.25
209.25,20.75
220.75,30.75
214.25,7.25
143.25,4.75
178.75,5.25
185.75,117.25
197.25,106.25
208.75,119.25
220.75,109.75
206.25,90.25
136.75,113.25
109.25,84.75
94.75,73.25
113.75,59.75
112.25,72.75
86.25,83.75
96.75,93.75
67.25,79.25
59.25,66.25
45.25,73.75
56.25,87.75
43.75,101.75
40.25,83.25
27.25,93.25
5.25,88.25
17.25,83.25
16.25,104.25
32.25,109.75
50.75,117.25
65.25,105.75
75.75,93.75
84.25,102.75
94.75,112.25
74.75,115.25
75.25,130.25
63.75,122.25
90.25,127.75
103.75,123.75
102.25,136.75
84.75,143.25
66.25,143.75
48.25,132.75
33.25,125.75
13.25,116.25
7.25,130.75
10.75,146.25
29.25,139.75
31.75,158.25
47.25,146.75
41.25,172.25
58.25,170.25
59.75,154.25
81.75,155.75
82.25,172.25
76.25,188.75
97.75,180.25
98.75,166.25
98.25,153.25
116.25,161.75
112.25,148.25
120.25,135.75
124.75,125.75
109.75,100.75
115.75,113.25
139.75,130.75
145.25,141.25
130.25,149.25
130.25,171.75
141.25,160.25
113.25,174.75
123.75,192.25
106.25,190.75
117.25,201.75
138.25,208.25
141.25,193.25
140.75,181.75
156.25,188.25
153.75,203.75
156.25,174.75
160.75,161.25
154.75,150.75
168.25,145.75
178.75,138.25
159.25,138.75
155.25,126.25
165.25,126.75
179.25,126.75
195.25,128.75
192.25,145.75
205.75,141.25
218.75,128.25
212.25,152.75
199.25,160.75
182.75,152.25
171.75,161.75
171.25,176.25
170.25,195.75
190.25,186.75
189.25,170.25
203.75,179.75
200.25,196.25
187.25,204.75
171.75,209.75
154.25,217.25
171.25,223.75
184.75,218.25
204.75,212.75
219.75,202.25
216.75,185.25
214.75,168.75
122.75,216.75
102.75,211.25
85.75,199.25
84.25,216.25
54.75,187.75
28.25,182.25
14.25,171.75
11.75,158.25
9.25,184.75
18.75,199.25
34.75,209.25
52.25,221.25
32.75,222.75
18.75,215.75
8.25,209.25
63.75,209.25
123.75,47.25
187.75,44.25
43.25,194.75
